price,desc,loc,bed,bath,gar,sizeFloor,sizeErf,area
2995000,House,Sonstraal Heights,4,3,2,,600,northern-suburbs
2995000,House,Strand Central,4,3,2,,446,strand-gordon
2995000,House,Sunningdale,4,3,4,,580,blouberg
2995000,Townhouse,Tokai,4,3,2,148,,southern-suburbs
2995000,House,Observatory,5,3,4,,428,southern-suburbs
2995000,House,Strand North,5,3,6,,991,strand-gordon
2995000,House,West Beach,4,3.5,4,,775,blouberg
2995000,House,Crawford,3,4,2,,496,cape-flats
2995000,House,Windsor Park,3,4,5,,550,northern-suburbs
2995000,House,Heldervue,4,4,4,340,,somerset-west
2995000,House,Blommendal,5,4,3,,805,northern-suburbs
2995000,House,Capri,5,4,5,,750,southern-peninsula
2995000,House,Parklands,5,4,8,,450,blouberg
2995000,House,Strand North,5,4,3,,496,strand-gordon
2995000,House,Observatory,5,5,,,229,southern-suburbs
2995000,House,Observatory,6,6,2,,149,southern-suburbs
2995000,House,Bracken Heights,7,6,3,,755,northern-suburbs
2995001,House,Parklands North,4,2,4,,543,blouberg
2997000,Apartment,Beachfront,1,1,1,60,,blouberg
2999000,Apartment,Sea Point,0.5,1,1,48,,atlantic-seaboard
2999000,Apartment,Cape Town City Centre,1,1,1,59,,cape-town-city
2999000,Apartment,Cape Town City Centre,1,1,2,83,,cape-town-city
2999000,Apartment,De Waterkant,1,1,1,,,cape-town-city
2999000,Apartment,Foreshore,1,1,1,59,,cape-town-city
2999000,Apartment,Green Point,1,1,,66,,atlantic-seaboard
2999000,Apartment,Green Point,1,1,,69,,atlantic-seaboard
2999000,Apartment,Green Point,1,1,1,56,,atlantic-seaboard
2999000,Apartment,Sea Point,1,1,1,60,,atlantic-seaboard
2999000,Apartment,Sea Point,1,1,1,71,,atlantic-seaboard
2999000,Apartment,Hout Bay Central,2,1,2,86,,southern-peninsula
2999000,House,Scarborough,2,1,1,,496,southern-peninsula
2999000,House,Rondebosch,2,1.5,2,,306,southern-suburbs
2999000,Apartment,Green Point,3,1.5,1,126,,atlantic-seaboard
2999000,Apartment,Cape Town City Centre,2,2,,82,,cape-town-city
2999000,Apartment,Cape Town City Centre,2,2,2,73,,cape-town-city
2999000,Apartment,Claremont Upper,2,2,1,93,,southern-suburbs
2999000,Apartment,Gardens,2,2,1,173,,cape-town-city
2999000,Apartment,Table View,2,2,1,75,,blouberg
2999000,Townhouse,Woodbridge Island,2,2,2,111,,milnerton
2999000,House,Athlone,3,2,6,,660,cape-flats
2999000,House,Brackenfell South,3,2,3,,400,northern-suburbs
2999000,House,Croydon Olive Estate,3,2,2,,612,somerset-west
2999000,House,Protea Heights,3,2,2,,366,northern-suburbs
2999000,House,Protea Heights,3,2,2,158,,northern-suburbs
2999000,House,Protea Valley,3,2,2,,759,northern-suburbs
2999000,House,Sagewood,3,2,2,,234,blouberg
2999000,House,Sunningdale,3,2,4,,385,blouberg
2999000,House,Sunningdale,3,2,4,,432,blouberg
2999000,House,Sunningdale,3,2,4,,546,blouberg
2999000,House,Table View,3,2,12,,993,blouberg
2999000,House,Van Riebeeckshof,3,2,2,,344,northern-suburbs
2999000,House,West Beach,3,2,4,,494,blouberg
2999000,House,Aurora,4,2,4,,1000,northern-suburbs
2999000,House,Bo Kaap,4,2,,,117,cape-town-city
2999000,House,Mountainside,4,2.5,6,,,strand-gordon
2999000,House,Glenhaven,5,2.5,2,,1793,northern-suburbs
2999000,House,Rosendal,3,3,3,,1075,northern-suburbs
2999000,House,Ruwari,3,3,5,,,northern-suburbs
2999000,House,Diep River,4,3,3,,494,southern-suburbs
2999000,House,Flamingo Vlei,4,3,3,,764,blouberg
2999000,House,Morningside,4,3,2,,1110,somerset-west
2999000,House,Wetton,4,3,4,,602,southern-suburbs
2999000,House,Goedemoed,5,3,2,,1057,northern-suburbs
2999000,House,Protea Heights,5,3,6,,802,northern-suburbs
2999000,House,Protea Heights,5,4,8,,1175,northern-suburbs
2999000,House,Bloemhof,6,4,7,,806,northern-suburbs
2999500,Apartment,Cape Town City Centre,2,2,1,88,,cape-town-city
2999999,Apartment,De Waterkant,1,1,1,57,,cape-town-city
2999999,Apartment,Claremont Upper,2,1,1,121,,southern-suburbs
2999999,Apartment,Green Point,2,1,2,92,,atlantic-seaboard
2999999,Apartment,Vredehoek,2,1,,75,,cape-town-city
2999999,Apartment,Woodstock,2,1,,79,,cape-town-city
2999999,Apartment,Sea Point,2,1.5,,109,,atlantic-seaboard
2999999,Apartment,Sea Point,2,1.5,1,111,,atlantic-seaboard
2999999,House,Sagewood,3,2,4,,,blouberg
2999999,House,Table View,3,2,1,,1008,blouberg
2999999,Apartment,Bloubergrant,3,2.5,2,121,,blouberg
2999999,House,Parklands North,4,2.5,4,,550,blouberg
2999999,House,Durbanville Central,3,3,2,,1046,northern-suburbs
2999999,House,Parklands North,4,3,,,398,blouberg
2999999,House,Blouberg Sands,5,3,4,,621,blouberg
2999999,House,Parklands North,3,4,2,,540,blouberg
3000000,Apartment,Cape Town City Centre,1,1,1,77,,cape-town-city
3000000,Apartment,De Waterkant,1,1,,,66,cape-town-city
3000000,Apartment,De Waterkant,1,1,1,54,,cape-town-city
3000000,Apartment,Foreshore,1,1,1,55,,cape-town-city
3000000,Apartment,Foreshore,1,1,1,57,,cape-town-city
3000000,Apartment,Green Point,1,1,,68,,atlantic-seaboard
3000000,Apartment,Claremont,2,1,1,77,,southern-suburbs
3000000,Apartment,De Waterkant,2,1,1,76,,cape-town-city
3000000,Apartment,Vredehoek,2,1,,74,,cape-town-city
3000000,House,Kenilworth,3,1.5,2,,,southern-suburbs
3000000,Apartment,Claremont Upper,1,2,1,65,,southern-suburbs
3000000,Apartment,Big Bay,2,2,1,131,,blouberg
3000000,Apartment,Century City,2,2,2,78,,milnerton
3000000,Apartment,Observatory,2,2,1,70,,southern-suburbs
3000000,House,Imhoffs Gift,3,2,2,,479,southern-peninsula
3000000,House,Morningside,3,2,7,,512,somerset-west
3000000,House,Sandown,3,2,2,,292,blouberg
3000000,House,Capri,4,2,2,,1130,southern-peninsula
3000000,House,Flamingo Vlei,4,2,2,,800,blouberg
3000000,House,Plumstead,4,2,5,,545,southern-suburbs
3000000,House,Bellville Central,5,3,6,,450,northern-suburbs
3000000,House,Kommetjie,6,3.5,4,,743,southern-peninsula
3000000,House,Firlands,6,5,12,,10000,strand-gordon
3010000,Apartment,De Waterkant,1,1,1,43,,cape-town-city
3020000,Apartment,Durbanville Central,3,2,,89,,northern-suburbs
3025000,Apartment,De Waterkant,1,1,1,55,,cape-town-city
3025000,Apartment,Durbanville Central,3,1,,119,,northern-suburbs
3025000,Apartment,Durbanville Central,3,2,,119,,northern-suburbs
3030500,Apartment,Century City,2,2,,134,,milnerton
3040610,Apartment,Bloubergrant,3,2,2,110,,blouberg
3040610,Apartment,Table View,3,2,,110,,blouberg
3041000,Apartment,Bloubergrant,2,1,2,63,,blouberg
3043668,Apartment,De Waterkant,1,1,1,74,,cape-town-city
3045000,House,Heritage Park,3,2,2,,388,somerset-west
3050000,Apartment,Green Point,2,1,,77,,atlantic-seaboard
3050000,House,Pinelands,3,1,1,,744,northern-suburbs
3050000,Apartment,Simons Town Central,2,2,1,98,,southern-peninsula
3050000,House,Scarborough,2,2,3,,748,southern-peninsula
3050000,Apartment,Bloubergrant,3,2,,107,,blouberg
3050000,Apartment,Bloubergrant,3,2,,110,,blouberg
3050000,House,Kelderhof Country Village,3,2,4,,394,somerset-west
3050000,House,Rondebosch Village,3,2,1,,314,southern-suburbs
3050000,House,Royal Ascot,3,2,3,,260,milnerton
3050000,House,Sagewood,3,2,4,,490,blouberg
3050000,House,Vierlanden,3,2,2,,1007,northern-suburbs
3050000,House,Pinehurst,4,2,2,,618,northern-suburbs
3050000,House,Bluewater Estate,3,2.5,4,,676,southern-peninsula
3075000,House,Mansfield,3,2,2,,547,strand-gordon
3075000,House,Sunningdale,3,2,3,,525,blouberg
3075000,House,Royal Ascot,3,3,2,,353,milnerton
3080000,House,Pinehurst,3,2,4,,588,northern-suburbs
3080000,House,Van Ryneveld,3,2,3,,599,strand-gordon
3090000,Apartment,Table View,2,1,1,63,,blouberg
3091000,Apartment,Beachfront,2,1.5,1,63,,blouberg
3095000,Apartment,Green Point,2,1,1,88,,atlantic-seaboard
3095000,Apartment,Sea Point,2,1,,86,,atlantic-seaboard
3095000,Apartment,Century City,2,2,1,,,milnerton
3095000,Apartment,De Waterkant,2,2,2,90,,cape-town-city
3095000,House,Bergvliet,3,2,3,,705,southern-suburbs
3095000,House,Boston,3,2,6,,744,northern-suburbs
3095000,House,Century City,3,2,2,,,milnerton
3095000,House,Kelderhof Country Village,3,2,2,,495,somerset-west
3095000,House,Oude Westhof,3,2,2,,291,northern-suburbs
3095000,House,Sitari Country Estate,3,2,2,,352,somerset-west
3095000,House,Van Riebeeckshof,3,2,2,,300,northern-suburbs
3095000,House,Sonkring,4,2,2,,470,northern-suburbs
3095000,House,Vredekloof Heights,5,2,2,,502,northern-suburbs
3095000,House,Parklands,4,3.5,4,,559,blouberg
3095000,House,Parklands,4,3.5,7,,701,blouberg
3095000,House,Flamingo Vlei,4,4,6,,704,blouberg
3096160,Apartment,Waves Edge,2,2,,89,,blouberg
3099000,House,Kleinbron Estate,3,2,2,,730,northern-suburbs
3099000,House,Burgundy Estate,3,3,4,,563,milnerton
3099000,House,West Beach,3,3,6,,656,blouberg
3099000,House,Parklands North,4,3.5,4,,550,blouberg
3099995,House,West Beach,3,2.5,2,,656,blouberg
3100000,Apartment,Camps Bay,1,1,1,64,,atlantic-seaboard
3100000,Apartment,De Waterkant,1,1,1,79,,cape-town-city
3100000,Apartment,Sea Point,1,1,,72,,atlantic-seaboard
3100000,Apartment,Sea Point,1,1,1,74,,atlantic-seaboard
3100000,Apartment,Big Bay,2,1,4,83,,blouberg
3100000,Apartment,Claremont,2,1,2,82,,southern-suburbs
3100000,Apartment,Green Point,2,1,,78,,atlantic-seaboard
3100000,Apartment,Green Point,2,1,1,82,,atlantic-seaboard
3100000,Apartment,Oranjezicht,2,1,2,80,,cape-town-city
3100000,House,Claremont Upper,2,1,2,145,,southern-suburbs
3100000,Apartment,Sea Point,3,1,1,111,,atlantic-seaboard
3100000,Apartment,Tamboerskloof,3,1,1,116,,cape-town-city
3100000,House,Zonnebloem,3,1,2,,217,cape-town-city
3100000,Apartment,Gardens,2,1.5,1,103,,cape-town-city
3100000,House,Brackenfell Central,4,1.5,4,,770,northern-suburbs
3100000,Apartment,Kenilworth,2,2,2,67,,southern-suburbs
3100000,Apartment,Observatory,2,2,,99,,southern-suburbs
3100000,Apartment,Oranjezicht,2,2,1,80,,cape-town-city
3100000,Apartment,Ridgeworth,2,2,,79,,northern-suburbs
3100000,Apartment,Sea Point,2,2,,72,,atlantic-seaboard
3100000,House,Claremont,2,2,2,,178,southern-suburbs
3100000,House,Somerset West Central,2,2,1,120,,somerset-west
3100000,House,Woodstock,2,2,1,,172,cape-town-city
3100000,House,Pinelands,2,2,4,,885,northern-suburbs
3100000,House,Kommetjie,3,2,3,,498,southern-peninsula
3100000,House,Parklands North,3,2,2,,412,blouberg
3100000,House,Parklands North,3,2,5,,652,blouberg
3100000,House,Parklands North,3,2,7,,651,blouberg
3100000,House,Pinehurst,3,2,2,,462,northern-suburbs
3100000,House,Sagewood,3,2,2,,345,blouberg
3100000,House,Scarborough,3,2,,,495,southern-peninsula
3100000,House,Schonenberg,3,2,1,,,somerset-west
3100000,Townhouse,Rosebank,3,2,1,,107,southern-suburbs
3100000,House,Milkwood Park,4,2,7,,680,southern-peninsula
3100000,House,Pinehurst,4,2,4,,529,northern-suburbs
3100000,House,Sagewood,4,2,2,,430,blouberg
3100000,House,Observatory,6,2,1,,335,southern-suburbs
3100000,House,Parklands North,3,2.5,2,,347,blouberg
3100000,Apartment,Strand Central,4,2.5,2,196,,strand-gordon
3100000,House,Gordons Bay Village,3,3,2,,444,strand-gordon
3100000,Apartment,Strand Central,4,3,2,196,,strand-gordon
3100000,House,Brackenfell South,4,3,6,,493,northern-suburbs
3100000,House,Fish Hoek,4,3,1,,751,southern-peninsula
3100000,House,Kenridge,4,3,2,,900,northern-suburbs
3100000,House,Observatory,4,3,,,210,southern-suburbs
3100000,House,Lansdowne,5,3,4,,446,southern-suburbs
3100000,House,Plumstead,5,3,3,,471,southern-suburbs
3100000,House,Arauna,6,3,13,,769,northern-suburbs
3100001,House,Parklands North,3,2,5,,661,blouberg
3115000,Apartment,Durbanville Central,3,1,1,121,,northern-suburbs
3115000,Apartment,Durbanville Central,3,2,1,138,,northern-suburbs
3120000,Apartment,Vredehoek,1,1,1,66,,cape-town-city
3127200,Apartment,Zonnebloem,1,1,1,83,,cape-town-city
3140000,Apartment,Beachfront,2,1,1,63,,blouberg
3142000,House,Roundhay,3,2.5,2,,428,somerset-west
3145000,Apartment,Oranjezicht,1,1,1,57,,cape-town-city
3145000,Townhouse,Newlands,3,1.5,3,,144,southern-suburbs
3145000,House,Mowbray,4,2,5,,702,southern-suburbs
3145000,House,Uitzicht Estates,4,3,4,,600,northern-suburbs
3150000,Apartment,De Waterkant,1,1,2,61,,cape-town-city
3150000,Apartment,Foreshore,1,1,1,55,,cape-town-city
3150000,Apartment,Green Point,1,1,1,51,,atlantic-seaboard
3150000,Apartment,Green Point,1,1,1,71,,atlantic-seaboard
3150000,Apartment,Green Point,1,1,1,72,,atlantic-seaboard
3150000,Apartment,Sea Point,1,1,1,,,atlantic-seaboard
3150000,Apartment,Waves Edge,1,1,,63,,blouberg
3150000,Apartment,Gardens,2,1,1,,,cape-town-city
3150000,Apartment,Oranjezicht,2,1,1,91,,cape-town-city
3150000,Apartment,Sea Point,2,1,2,100,,atlantic-seaboard
3150000,House,Vredehoek,2,1,1,,227,cape-town-city
3150000,Apartment,Sea Point,1,1.5,1,51,,atlantic-seaboard
3150000,Apartment,Sea Point,3,1.5,1,111,,atlantic-seaboard
3150000,Townhouse,Newlands,3,1.5,4,,144,southern-suburbs
3150000,Apartment,Cape Town City Centre,1,2,,95,,cape-town-city
3150000,Apartment,Century City,2,2,2,103,,milnerton
3150000,Apartment,Rondebosch,2,2,,228,,southern-suburbs
3150000,Apartment,Bloubergrant,3,2,2,92,,blouberg
3150000,Apartment,Harbour Island,3,2,2,147,,strand-gordon
3150000,Apartment,Strand Central,3,2,1,125,,strand-gordon
3150000,Apartment,Strand North,3,2,2,158,,strand-gordon
3150000,House,Blouberg Sands,3,2,5,,660,blouberg
3150000,House,Blouberg Sands,3,2,8,,961,blouberg
3150000,House,Claremont,3,2,3,,368,southern-suburbs
3150000,House,Croydon Olive Estate,3,2,4,,648,somerset-west
3150000,House,Durbanville Central,3,2,2,,384,northern-suburbs
3150000,House,Protea Heights,3,2,2,,695,northern-suburbs
3150000,House,Rondebosch,3,2,2,,206,southern-suburbs
3150000,House,Roundhay,3,2,3,,500,somerset-west
3150000,House,Sandown,3,2,2,,450,blouberg
3150000,Townhouse,Durbanville Central,3,2,2,,384,northern-suburbs
3150000,Townhouse,Rosebank,3,2,2,,122,southern-suburbs
3150000,House,Pinelands,3,2,6,,833,northern-suburbs
3150000,House,Bergvliet,4,2,2,,969,southern-suburbs
3150000,House,Fish Hoek,4,2,2,,,southern-peninsula
3150000,House,Milnerton Ridge,4,2,2,,770,milnerton
3150000,House,Parklands North,4,2,4,,624,blouberg
3150000,House,Parklands North,4,2,4,,641,blouberg
3150000,House,Pinehurst,4,2,4,,520,northern-suburbs
3150000,House,Sagewood,4,2,4,,229,blouberg
3150000,House,Steynsrust,4,2,4,222,,somerset-west
3150000,House,Sunningdale,4,2,2,,564,blouberg
3150000,House,Sunningdale,4,2,6,,564,blouberg
3150000,Apartment,Claremont Upper,2,2.5,1,81,,southern-suburbs
3150000,Apartment,Claremont Upper,2,2.5,2,81,,southern-suburbs
3150000,Apartment,Harbour Island,3,2.5,2,170,,strand-gordon
3150000,House,Briza,3,2.5,5,,805,somerset-west
3150000,House,Schonenberg,3,2.5,4,,394,somerset-west
3150000,House,Somerset Lakes,3,2.5,2,,323,somerset-west
3150000,House,Somerset West Central,3,2.5,2,,317,somerset-west
3150000,Townhouse,Claremont,3,2.5,1,101,,southern-suburbs
3150000,Apartment,Big Bay,3,3,2,141,,blouberg
3150000,House,Bluewater Estate,3,3,2,,752,southern-peninsula
3150000,House,Die Wingerd,4,3,4,,951,somerset-west
3150000,House,Murdock Valley,4,3,4,,559,southern-peninsula
3150000,House,Parklands North,4,3,4,,326,blouberg
3150000,House,Sagewood,4,3,2,,340,blouberg
3150000,House,Simons Town Central,4,3,5,,559,southern-peninsula
3150000,House,Table View,4,3,2,,460,blouberg
3150000,House,Winelands,4,3,3,,993,blouberg
3150000,House,Martinville,5,3,7,,1009,somerset-west
3150000,House,Plumstead,5,3,2,496,,southern-suburbs
3150000,House,Steynsrust,3,3.5,2,,400,somerset-west
3150000,Apartment,Tyger Valley,3,4,4,242,,northern-suburbs
3150000,House,Mountainside,5,4,8,,986,strand-gordon
3150000,House,Belgravia,6,4,8,,496,cape-flats
3150002,House,Parklands North,4,2,4,,465,blouberg
3164590,Apartment,Bloubergstrand,2,1,2,68,,blouberg
3164590,Apartment,Bloubergstrand,2,,,68,,blouberg
3170000,House,Door De Kraal,4,3,4,,1189,northern-suburbs
3170000,House,Sybrand Park,4,4,4,,594,southern-suburbs
3172600,House,Radloff Park,3,2,2,,375,somerset-west
3175000,Apartment,Vredehoek,2,2,1,89,,cape-town-city
3175000,House,Die Wingerd,4,2,4,,951,somerset-west
3175000,Apartment,Claremont Upper,2,3,1,81,,southern-suburbs
3175000,Apartment,Cape Town City Centre,1,,,57,,cape-town-city
3180000,Apartment,Kenilworth Upper,2,2,2,125,,southern-suburbs
3180000,Apartment,Century City,3,2,,118,,milnerton
3180000,Apartment,Century City,3,2,2,117,,milnerton
3180000,House,Ridgeworth,5,2,3,,1385,northern-suburbs
3180000,House,Greenways Golf Estate,3,3,4,,395,strand-gordon
3180000,House,Sitari Country Estate,3,3,4,,480,somerset-west
3180000,House,Ridgeworth,5,3,2,,1385,northern-suburbs
3180000,House,Strand North,6,6,4,,683,strand-gordon
3185000,Apartment,Century City,2,2,,89,,milnerton
3185000,Apartment,Century City,2,2,1,95,,milnerton
3186000,Apartment,Beachfront,2,1,,63,,blouberg
3186000,Apartment,Beachfront,2,1.5,1,63,,blouberg
3190000,Apartment,Gardens,2,1,,87,,cape-town-city
3190000,Apartment,Green Point,2,1.5,,118,,atlantic-seaboard
3190000,Apartment,Cape Town City Centre,2,2,2,114,,cape-town-city
3190000,Apartment,Century City,2,2,,,,milnerton
3190000,Apartment,Century City,2,2,,134,,milnerton
3190000,Apartment,Woodstock,2,2,2,89,,cape-town-city
3190000,House,Fernwood Estate,3,2,2,,594,somerset-west
3190000,House,Flamingo Vlei,3,2,2,,840,blouberg
3190000,House,Pinehurst,4,2,1,,220,northern-suburbs
3190000,House,Pinehurst,4,2,4,,600,northern-suburbs
3190000,House,West Beach,4,2,2,,599,blouberg
3190000,House,West Beach,4,2,2,,634,blouberg
3190000,House,Mountainside,4,3.5,,,1446,strand-gordon
3191550,Apartment,Sea Point,1,1,1,61,,atlantic-seaboard
3192000,Apartment,Beachfront,2,1,1,100,,blouberg
3192000,Apartment,Beachfront,2,1,1,93,,blouberg
3192000,Apartment,Table View,2,2,1,100,,blouberg
3192000,Apartment,Table View,2,2,1,93,,blouberg
3192000,Apartment,Waves Edge,2,2,1,,,blouberg
3192000,Apartment,Waves Edge,2,2,2,93,,blouberg
3192000,Apartment,Beachfront,3,2,1,100,,blouberg
3192000,Apartment,Beachfront,3,2,1,107,,blouberg
3192000,Apartment,Beachfront,3,2,1,110,,blouberg
3192000,Apartment,Bloubergstrand,3,2,,101,,blouberg
3195000,Apartment,Cape Town City Centre,1,1,1,83,,cape-town-city
3195000,Apartment,Gardens,2,1,,78,,cape-town-city
3195000,Apartment,Green Point,2,1,1,82,,atlantic-seaboard
3195000,Apartment,Mouille Point,2,1,1,97,,atlantic-seaboard
3195000,Apartment,Mouille Point,2,1,1,97,,cape-town-city
3195000,Apartment,Sea Point,2,1,,,71,atlantic-seaboard
3195000,Apartment,Sea Point,2,1,1,78,,atlantic-seaboard
3195000,Apartment,Sea Point,2,1,2,92,,atlantic-seaboard
3195000,Apartment,Three Anchor Bay,2,1,,84,,atlantic-seaboard
3195000,House,Sea Point,2,1,1,,144,atlantic-seaboard
3195000,Apartment,Sea Point,3,1.5,1,101,,atlantic-seaboard
3195000,House,Vredekloof,4,1.5,4,,800,northern-suburbs
3195000,Apartment,Cape Town City Centre,2,2,2,74,,cape-town-city
3195000,Apartment,Century City,2,2,2,104,,milnerton
3195000,Apartment,Observatory,2,2,2,72,,southern-suburbs
3195000,Apartment,Sea Point,2,2,,72,,atlantic-seaboard
3195000,Apartment,Sea Point,2,2,1,71,,atlantic-seaboard
3195000,Apartment,Cape Town City Centre,3,2,2,140,,cape-town-city
3195000,Apartment,Century City,3,2,2,126,,milnerton
3195000,Apartment,Vredehoek,3,2,2,106,,cape-town-city
3195000,House,Burgundy Estate,3,2,2,,563,milnerton
3195000,House,Heldervue,3,2,4,,700,somerset-west
3195000,House,Kelderhof Country Village,3,2,4,,495,somerset-west
3195000,House,Monte Sereno,3,2,2,,1023,somerset-west
3195000,House,Parklands North,3,2,2,,313,blouberg
3195000,House,Royal Ascot,3,2,2,,276,milnerton
3195000,House,Royal Ascot,3,2,4,,314,milnerton
3195000,House,Sonstraal Heights,3,2,6,,925,northern-suburbs
3195000,House,Springbok Park,3,2,4,,687,northern-suburbs
3195000,House,Uitzicht Estates,3,2,4,,600,northern-suburbs
3195000,House,Vierlanden,3,2,2,,865,northern-suburbs
3195000,Townhouse,Durbanville Central,3,2,2,,281,northern-suburbs
3195000,Townhouse,Hout Bay Central,3,2,1,183,,southern-peninsula
3195000,House,Pinelands,3,2,2,,488,northern-suburbs
3195000,House,Blouberg Sands,4,2,8,,757,blouberg
